FS_PERM_SEC_ID,ENTITY_NAME,FF_MKT_VAL_CURR,FF_CURR_PS_CF,FF_PBK_SECS_CURR,FF_PE_SECS_CURR,DATE,FF_SALES,FF_NET_INCOME,FF_ASSETS,FF_DFD_TAX_ITC,FF_DEBT,FF_EPS_REPORTED,FF_EQ_TOT,FF_EPS_BASIC,FF_COGS,FF_CAPEX
S0W9XX-S-US,BRANDYWINE REALTY TRUST,2968.38,1.08901866150065,1.6191,19.7857,20171231,599.789,120.523,3995.448,-0.6,1930.828,0.65,1846.6,0.66,385.356,162.18
X7GYLG-S-US,CHRISTOPHER & BANKS CORP,35.9532,-0.29820368716844,0.758217,,20170131,381.605,-17.783,134.62,-0.321,0,-0.48,71.295,-0.48,265.783,10.327
C36V8L-S-US,BRIDGFORD FOODS CORP,132.343,0.94755976644265,2.24114,16.43,20171031,167.223,8.829,97.545,-10.04,0.424,0.97,56.038,0.97,105.637,11.574
HMWSL7-S-US,BRIGGS & STRATTON CORP,755.597,1.8957459275753,1.34983,39.8336,20170630,1785.061,55.376,1450.979,-64.412,221.793,1.31,559.334,1.31,1399.874,83.141
JCR09W-S-US,BRINKER INTERNATIONAL INC,1943.61,7.26259862270261,,15.9424,20170630,3150.837,150.823,1413.7,-37.029,1329.478,2.94,-493.681,2.98,2739.185,102.573
H547YV-S-US,BRISTOL MYERS SQUIBB CO,96542,1.75074147608893,7.8381,257.217,20171231,20776,1007,33551,-1610,7962,0.61,11847,0.61,5651,1055
Q8CK53-S-US,VECTOR GROUP LTD,2488.44,1.49329066349124,,29.3735,20171231,1807.476,78.501,1328.278,58.801,1228.064,0.59,-331.76,0.59,1228.046,19.869
X56PLJ-S-US,BROWN FORMAN CORP,25977.5,1.52758062404266,19.7335,36.4649,20170430,2952,669,4625,179,2149,1.368,1370,1.3804,973,115
FT7DRX-S-US,BRT APARTMENTS CORP,186.602,1.4830927978805,,5.54963,20170930,105.384,13.6,993.897,,734.844,0.97,236.705,0.9719,81.77,0
CYC4Q1-S-US,BRUNSWICK BANCORP,28.4659,,0.729757,42.8605,20171231,9.682326,0.547608,184.999984,,,,37.415634,0.181,,
MJD4RS-S-US,BRUNSWICK CORP,5517.32,5.20853752753018,3.7497,49.7031,20171231,4510,146.4,3358.2,-165.6,437.4,1.62,1482.9,1.6376,3256.1,189.3
PZF9CX-S-US,FLOWSERVE CORP,5874.45,1.42508063653179,3.47748,,20171231,3660.861,2.652,4910.474,104.302,1575.257,0.02,1670.954,0.02,2531.507,61.602
DQ6FPV-S-US,BRYN MAWR BANK CORP,982.798,1.65281825816332,1.80933,27.9023,20171231,187.9,23.016,4449.72,,496.837,1.32,528.119,1.34,,8.455
BL5KVX-S-US,BUCKEYE PARTNERS LP,5568.78,5.59289430303448,1.1578,12.2416,20171231,3654.811,474.794,10304.659,,4910.525,3.32,4868.322,3.33,2916.09,433.335
L7MGRY-S-US,FORTRAN CORP /NC/,17.0419,0.00402804962345,11.6871,121.569,20170630,12.716569,-0.336419,4.150132,,2.208689,-0.01,0.560453,-0.01,9.121251,0.319842
PHNH78-S-US,BUTLER NATIONAL CORP,14.8909,0.08643405464683,0.620398,23,20170430,50.619,1.534,42.778,-0.925,8.248,0.02,28.296,0.02,35.658,3.18
RCKKVX-S-US,CHARLES & COLVARD LTD,21.3602,0.05365452354467,0.619521,,20171231,27.032964,-0.453477,41.230707,,0,-0.02,34.858626,-0.0214,15.470617,0.272891
M2RJR5-S-US,CABOT CORP,4130.81,6.85862180524102,3.39698,,20170930,2717,239,3314,-212,924,3.8,1628,3.8363,2063,147
X8RFXJ-S-US,CABOT OIL & GAS CORP,10345.6,2.0947850862579,4.80257,83.75,20171231,1747.293,100.393,5192.132,227.03,1521.891,0.22,2523.905,0.22,1222.831,764.558
F97122-S-US,CACI INTERNATIONAL INC,4372.6,13.4613110904158,2.12432,15.1974,20170630,4354.617,163.671,3911.082,273.32,1231.563,6.53,1793.721,6.71,3006.564,43.268
KZJPGL-S-US,CADENCE DESIGN SYSTEMS INC,12661.3,1.94700291363752,10.6578,58.1429,20171231,1943.032,204.101,2418.714,-152.501,729.369,0.73,989.202,0.75,252.106,57.901
PY4JJL-S-US,CADIZ INC,305.631,-0.48740392826643,,,20171231,0.437,-33.864,66.505,,138.452,-1.5,-78.699,-1.5,0.274,1.006
FYNLDN-S-US,CALGON CARBON CORP,,1.23399523743924,,,20171231,619.811,21.101,854.584,8.069,233.5,0.42,424.421,0.42,477.731,57.379
KDD2FL-S-US,MACK CALI REALTY CORP,1732.16,2.37782772862663,1.14636,24.3586,20171231,633.812,5.234,4957.885,,2809.568,0.06,1880.931,0.06,452.004,90.068
LQ7BGY-S-US,CALAMP CORP,802.643,2.20974462175108,3.99022,29.5455,20170228,351.102,-7.904,408.139,-27.504,146.827,-0.22,163.242,-0.22,222.811,7.962
C9WMNN-S-US,CALLAWAY GOLF CO,2050.82,1.741307548109,2.98822,19.5676,20171231,1048.736,40.806,991.157,-89.576,99.896,0.42,659.375,0.43,568.101,26.203
MCTJNW-S-US,CALLOWAYS NURSERY INC,62.816,0.62277126846663,2.84493,11.5141,20171231,55.421,5.059,34.537,1.261,5.047,0.69,18.863,0.69,27.852,0.542
D78GQC-S-US,CAMBREX CORP,2120.2,5.12670635636539,3.54486,17.5137,20171231,535.006,102.45,740.565,4.608,0,3.06,544.864,3.14,304.369,52.143
DH80VP-S-US,CAMDEN PROPERTY TRUST,8706.84,4.95410352038287,2.57344,44.8871,20171231,928.691,195.762,6173.748,,2204.598,2.13,3484.714,2.1395,618.492,299.086
BCD5LG-S-US,CAMPBELL SOUP CO,12855.6,4.61339914716976,9.16721,26.8931,20170731,7890,887,7726,454,3536,2.89,1645,2.91,4851,338
CRNZQQ-S-US,ICONIX BRAND GROUP INC,33.5574,0.31378006353047,,,20171231,225.833,-598.941,870.513,6.974,800.842,-8.66,-20.689,-10.4871,,1.082
KQRB42-S-US,CANTEL MEDICAL CORP,3921.06,3.12251552422738,6.52096,42.9269,20170731,770.157,70.947,805.698,24.714,126,1.71,523.932,1.71,416.524,27.065
G8VN68-S-US,CANTERBURY PARK HOLDING CORP,70.455,1.48836956521739,1.6771,15.3301,20171231,56.952776,4.090781,54.537324,3.002,0,0.93,40.717097,0.93,38.537111,3.781755
SQM89D-S-US,CAPITAL CITY BANK GROUP INC,407.692,2.33695141985449,1.41384,24.9115,20171231,139.288,10.863,2898.794,,74.334,0.64,284.21,0.64,,3.997
LFBF80-S-US,CAPITAL ONE FINANCIAL CORP,46254.1,28.4516904425981,0.926454,15.346,20171231,30066,1969,365693,,60281,3.49,48730,3.52,,1018
QNVZ1P-S-US,CAPITAL PROPERTIES INC /RI/,106.26,-0.93969696969697,7.97634,69.9696,20171231,5.247,0.921,15.195,0.803,0,0.91,12.61,0.1396,1.32,0.011
M50F0R-S-US,CAPITAL SOUTHWEST CORP,297.058,1.15901497339438,0.963559,7.5464,20170331,31.37,23.474,325.889,-1.694,25,1.48,285.072,1.48,0.459,0
CTXPP4-S-US,CAPSTEAD MORTGAGE CORP,763.15,2.08234327535323,0.830887,14.4737,20171231,235.2,79.439,13733.449,,12429.251,0.65,1238.876,0.65,0.111,0
T0PLWF-S-US,CARDINAL HEALTH INC,15627.5,10.3352269984067,2.1089,9.38433,20170630,129977,1288,40112,1876,10395,4.03,6946,4.06,123826,387
S5KFQ3-S-US,ALMOST FAMILY INC,,,,,20171231,796.965,20.414,717.818,18.595,113.015,1.48,506.553,1.51,410.06,6.112
WB2MM9-S-US,CARLISLE COS INC,7461.75,12.7559134204932,2.78942,23.6904,20171231,4089.9,362.4,5299.8,261.2,1586.2,5.71,2528.3,5.75,3002.9,159.9
WZMSV8-S-US,CARPENTER TECHNOLOGY CORP,2756.14,5.9302350359053,2.01015,14.9821,20170630,1797.1,46.7,2878.1,177.2,605,0.99,1198.6,0.99,1475.6,98.5
F4NJ58-S-US,CAS MEDICAL SYSTEMS INC,63.4491,-0.136555276907,,,20171231,18.763136,-6.725311,12.974563,,7.763105,-0.14,2.512989,-0.305,8.50501,0.663861
SP9JM5-S-US,CASEYS GENERAL STORES INC,4050.7,12.6185544473289,3.21099,13.2722,20170430,7506.587,177.485,3073.58,440.124,923.677,4.48,1190.62,4.54,6023.055,433.392
SPG28F-S-US,ISLE OF CAPRI CASINOS INC,,,,,20170430,823.582,64.022,1169.452,19.328,819.215,1.5472,150.148,1.5472,235.194,74.237
BMP60X-S-US,CASTLE AM & CO,18.7298,-10.6805153825927,0.622313,0.393909,20171231,518.868,22.863,332.285,14.888,205.875,6.1229,33.985,6.1229,483.353,6.592
V4ZC10-S,CATERPILLAR FINANCIAL SERVICES CORP,,1377000000,,,20171231,2593,586,33160,-174,28580,,3264,,810,1373
S48T3X-S-US,CATERPILLAR INC,82815.8,13.6593606007643,5.44626,26.9229,20171231,45462,754,76962,-1412,34878,1.26,13766,1.27,32341,2336
NNL1BK-S-US,CATO CORP,619.321,1.87923839116712,1.83736,61.0066,20170131,956.569,46.256,618.617,-13.773,0,1.72,383.903,1.72,624.701,27.587
L1TC7X-S-US,CAVCO INDUSTRIES INC,1932.01,5.34892205638474,4.22655,31.976,20170331,773.797,37.955,607.316,21.118,57.991,4.17,394.408,4.23,591.478,5.295
VKCW8R-S-US,CBL & ASSOCIATES PROPERTIES INC,901.301,3.01769921755095,0.776182,,20171231,919.267,27.148,5704.808,-7.12,4230.845,0.44,1245.313,-0.1037,557.855,16.618
W10B39-S-US,CCA INDUSTRIES INC,21.2516,0.2004938644457,2.68774,,20171130,19.813262,1.831181,15.930459,-7.422331,2.016355,0.26,9.907193,0.26,7.447776,0.054833
NMG4ST-S-US,CCFNB BANCORP INC,109.196,3.75026826937364,1.19329,14.3088,20171231,29.598,7.305,710.723,-1.172,100.279,3.43,89.709,3.43,,2.212
DQ27PX-S-US,CECO ENVIRONMENTAL CORP,234.154,-0.01496790535678,1.19865,84.25,20171231,345.051,-3.029,444.821,10.21,124.716,-0.09,186.569,-0.09,243.445,1.028
FWHRYY-S-US,CEDAR FAIR LP,2832.72,5.89355067328136,,15.4907,20171231,1321.967,215.474,2093.444,74.798,1660.515,3.79,82.946,3.84,822.135,188.15
WQQGZ1-S-US,CEDAR REALTY TRUST INC,423.663,0.75002726221892,1.01773,,20171231,141.145,18.389,1252.418,,580.125,-0.04,630.111,0.0563,80.226,25.561
XHD8GP-S-US,CELGENE CORP,63612.2,3.25578684121855,18.5257,24.8462,20171231,12822,2940,30141,1327,15838,3.64,6921,3.77,790,279
KM9MMY-S-US,EAGLE MATERIALS INC,4762.35,7.35083497258611,3.33567,18.0217,20170331,1211.22,198.219,2247.124,166.024,686.467,4.1,1203.45,4.14,914.075,56.938
QVJJXG-S-US,CENTRAL NATURAL RESOURCES INC,5.355,0.06639607843137,0.866982,,20171231,0.916734,-0.600989,6.357449,,0,,6.331273,-1.2559,0.868186,0
CWDW90-S,CENTRAL HUDSON GAS & ELECTRIC CORP,,8.67176168643893,,,20171231,685.801,55.036,2215.988,192.349,595.024,,627.044,,484.862,169.643
RCLQ0Z-S-US,CLECO CORPORATE HOLDINGS LLC,,4.50876375212583,,,20171231,1142.265,138.08,6278.382,616.901,2855.298,,2096.357,,853.13,236.932
CX1LBZ-S-US,CENTRAL STEEL & WIRE CO,,-40,,,20171231,600.8,-14.9,180.4,-13.8,0,-59.84,125.3,-59.9844,484.1,1.2
K7T7YH-S-US,CERNER CORP,22181.8,4.74366361877437,4.5254,26.6335,20171231,5142.272,866.978,6469.311,,526.715,2.57,4785.348,2.62,1117.917,665.877
B3LCDJ-S-US,CHASE CORP,1158.06,6.2838441890166,4.8769,26.8519,20170831,252.56,41.56,254.738,-1.614,0,4.44,210.929,4.49,146.036,3.27
NL9CK7-S-US,CHEMED CORP,5084.77,13.0287774255703,9.09189,27.9434,20171231,1666.724,98.177,920.026,16.64,101.2,5.86,540.354,6.11,1186.157,64.3
P36J31-S-US,CHEMICAL FINANCIAL CORP,4041.54,4.26949788568708,1.46912,21.5992,20171231,785.186,149.028,19320.692,-97.721,2788.118,2.08,2668.749,2.103,,12.852
HVTM9V-S-US,CHEMUNG FINANCIAL CORP,211.616,6.03955037468776,1.39695,25.1714,20171231,80.548,7.43,1707.62,,74.217,1.55,149.813,1.55,,1.482
R6XL7S-S-US,CHESAPEAKE ENERGY CORP,4068.74,2.10901549315228,,9.03932,20171231,9119,939,12425,,9973,0.9,-372,0.9,7715,2492
TXYD6B-S-US,CHESAPEAKE UTILITIES CORP,1351.67,7.92355169885114,2.67526,20.5473,20171231,617.471,58.124,1417.434,135.85,457.785,3.55,486.294,3.56,517.487,175.329
MBKTVK-S-US,CHEVRON CORP,237698,13.4639772460402,1.59514,19.5598,20171231,134779,9195,253806,9902,38763,4.85,149319,4.88,115406,13379
MS9Q37-S-US,CHICAGO RIVET & MACHINE CO,30.1433,3.35483867628854,1.03674,13.2372,20171231,35.764714,2.079082,31.816302,0.737084,0,2.15,28.859955,2.15,27.850992,1.333988
WM44MK-S-US,CHICOS FAS INC,1185.72,1.46134728985855,1.79482,12.0789,20170131,2476.41,89.314,1108.994,9.883,84.785,0.69,609.173,0.69,1529.574,47.836
KSZTP9-S-US,CHINA FUND INC,317.447,,0.839465,3.89017,20171031,17.404208,78.643974,376.852413,,0,5,366.541031,5,3.213126,
QVJHVF-S-US,CHURCH & DWIGHT CO INC,14030,2.96730342939106,6.38277,17.6451,20171231,3776.2,743.4,6014.8,561.2,2374.3,2.9,2218,2.97,2107.6,45
WN8QGY-S-US,CHURCHILL DOWNS INC,3768.48,31.8513603185136,10.9167,23.0281,20171231,882.6,140.4,2359.4,40.6,1129.2,8.77,640.3,8.9427,629.8,116.9
XHJHJN-S-US,CIGNA CORP,46056.8,15.2117190228669,3.36154,18.3916,20171231,41642,2237,62576,-33,5439,8.77,13784,8.92,,471
RLDYY7-S-US,CINCINNATI BELL INC,557.521,4.33521239710357,,,20171231,1288.5,35.1,2162.4,-8.1,1747.7,0.58,-143.1,0.59,954.3,210.5
WJVTHK-S-US,CINCINNATI FINANCIAL CORP,12286.7,3.97781767208519,1.55164,13.4413,20171231,5741,1045,22093,745,851,6.29,8243,6.36,,16
TKPJVY-S-US,CINTAS CORP,21991.3,9.58930738904205,7.29351,29.4934,20170531,5323.381,444.683,7040.993,469.328,3133.524,4.38,2302.793,4.2365,2943.086,273.317
R3HCP3-S-US,CIRRUS LOGIC INC,2529.32,4.10132577309451,2.21071,23.8218,20170331,1538.94,261.209,1413.47,-32.841,60,3.92,1151.692,4.12,781.125,51.296
K14DFC-S-US,CISCO SYSTEMS INC,201424,0.69404279930595,4.34532,,20170731,48005,9609,129818,-4239,33717,1.9,66137,1.92,17282,964
CZFD7C-S-US,CIT GROUP INC,6197.33,8.38593405077263,0.999456,20.9134,20171231,3193.1,349.6,49278.7,-205.2,8974.4,2.8,7320,2.0938,917.2,793.3
SPBMQ6-S-US,READING INTERNATIONAL INC,361.428,1.61317839578709,2.01427,11.8271,20171231,279.734,30.999,424.594,-24.908,136.425,1.33,181.241,1.35,233.826,65.903
CLZ09Q-S-US,CITIZENS & NORTHERN CORP,326.797,1.5686019053823,1.72739,19.5662,20171231,62.273,13.434,1277.796,-3.289,70.955,1.1,188.443,1.1,,1.697
SYDH7P-S-US,CITIZENS FINANCIAL SERVICES INC,225.359,5.00284656988329,1.70347,14.8149,20171231,56.749,13.025,1365.185,-2.481,114.664,3.703,129.011,3.703,,0.208
NGRRHC-S-US,CITIZENS INC /AUSTIN TX/,376.814,0.21264255274974,1.79911,,20171231,251.635,-38.127,1678.856,-50.797,0,-0.77,223.513,-0.769,,1.326
HSJVBF-S-US,FRONTIER COMMUNICATIONS CORP,571.017,18.2744949971682,0.23751,,20171231,9128,-1806,25919,1139,17731,-25.99,2274,-25.99,5740,1188
RK8Z6D-S-US,CITY HOLDING CO,1237.71,5.15415480196738,2.51425,20.0752,20171231,205.802,53.719,4134.642,-11.913,268.714,3.48,502.507,3.49,,6.574
WFG73G-S-US,CLAIRES STORES INC,,901620,,,20170131,1311.316,53.899,2000.206,95.898,2157.695,,-517.322,,738.336,16.377
C5GRM6-S-US,CLEAN HARBORS INC,3465.74,6.35441887001016,3.03385,30.7413,20171231,2944.978,100.739,3706.57,223.291,1629.537,1.76,1188.202,1.77,2360.555,168.624
VKDB45-S-US,CLEVELAND CLIFFS INC,3241.73,1.72678241199115,,7.2403,20171231,2188.5,364.9,2953.4,,2352,1.26,-444.1,1.2651,1828.5,151.7
TWW1M1-S-US,CLEVELAND ELECTRIC ILLUMINATING CO,,3.31219695329992,,,20171231,1014,120,4036,279,1406,,1541,,563,114
MLMRJ3-S-US,CLOROX CO,18530,7.88368286129042,22.1354,22.8756,20170630,5973,701,4573,61,2195,5.33,542,5.4361,3307,231
TNYNQV-S-US,CMS ENERGY CORP,13698.7,6.68984872822269,2.93141,24.8765,20171231,6583,460,23050,1356,10487,1.64,4478,1.64,4961,1665
KQQFF7-S-US,CNA FINANCIAL CORP,12568.3,3.83942224433022,1.10102,13.5806,20171231,9349,899,56988,-137,2858,3.3,12244,3.32,,102
F9BJRC-S-US,CNB FINANCIAL CORP /PA/,474.599,2.35348380765456,1.89926,18.1579,20171231,129.748,23.725,2768.773,-0.058,327.979,1.57,243.91,1.57,,5.215
DXZKG1-S-US,COCA COLA BOTTLING CO CONSOLIDATED,1398.24,24.0574692073503,3.94162,16.05,20171231,4323.668,96.535,3267.142,112.364,1131.487,10.3,458.907,10.3478,2785.536,176.601
T0JCXJ-S-US,COCA COLA CO,198271,0.80532904451529,10.8211,86.3333,20171231,35016,1248,87896,2191,47685,0.29,18977,0.29,13303,1675
X1X0S5-S-US,CODORUS VALLEY BANCORP INC,282.209,2.30128851540616,1.70329,19.1416,20171231,81.937,12.004,1710.191,-4.715,150.805,1.34,164.219,1.35,,2.157
V1G6RG-S-US,COEUR MINING INC,1215.9,0.84228223797457,1.48513,,20171231,708.967,-1.319,1701.175,105.148,411.322,-0.01,814.977,-0.0073,625.889,136.734
STWC38-S-US,COGNEX CORP,9097.05,1.29584612165179,8.42998,55.9636,20171231,747.92,177.178,1287.87,-27.073,0,0.99,1095.353,1.0224,168.698,28.754
L1T1NM-S-US,COHERENT INC,4529.37,16.1686165721867,3.5065,18.3282,20170930,1723.311,207.122,2337.8,-37.318,594.079,8.36,1163.264,8.46,957.241,63.774
QTJP1H-S-US,COHU INC,759.492,1.77489701962685,2.53743,21.8374,20171231,352.704,33.121,420.457,2.921,8.963,1.14,289.091,1.1899,211.986,6.093
LX1RL8-S-US,COLGATE PALMOLIVE CO,58572.4,3.92744823040108,,27,20171231,15454,2024,12676,16,6577,2.28,243,2.3,6131,553
VLGZ9R-S-US,CCOM GROUP INC,7.69016,0.21783082884204,0.75598,15.0808,20171231,92.330429,0.498897,33.473967,-1.115,15.389486,0.05,10.775464,0.05,68.110603,0.119301
X1XFKK-S-US,JUNIPER PHARMACEUTICALS INC,127.152,0.37874831157136,2.49131,1145,20171231,49.979,-1.601,61.22,,3.799,-0.15,41.512,-0.15,28.961,2.84
BZT1H9-S-US,COMARCO INC,0.569946,-0.06042151361707,,,20170131,0,0.845,0.632,,0,0.06,0.237,0.06,-0.47,0
S8TKL0-S-US,COMERICA INC,16800.5,7.18790658055181,2.12779,18.3058,20171231,3267,738,71716,-141,4632,4.14,7963,4.2414,,69
LY70R9-S-US,COMMERCE BANCSHARES INC /MO/,7290.17,4.7870108914885,2.77955,19.7305,20171231,1287.482,315.535,24833.415,,1508.896,2.89,2718.184,2.9,,30.824
G9ZP04-S-US,COMMERCIAL METALS CO,2487.72,2.42497478934145,1.71246,43.3878,20170831,4569.306,46.332,2975.131,49.197,824.762,0.39,1400.93,0.4,4014.318,213.12
CC672R-S-US,NATIONAL RETAIL PROPERTIES INC,7183.86,3.21828141919868,2.17846,33.1258,20171231,583.51,227.787,6560.534,,2580.207,1.45,3840.91,1.2072,193.47,721.893
KLXLTS-S,COMMONWEALTH EDISON CO,,17.7765511765022,,,20171231,5536,567,29726,3469,7806,,9542,,3876,2250
G6KS0R-S-US,COMMUNICATIONS SYSTEMS INC,32.8644,-0.80340168693175,0.691641,,20171231,82.322618,-11.825632,58.146261,-0.038136,0,-1.32,49.170727,-1.32,61.516379,0.773367
HP0R81-S-US,COMMUNITY BANCORP /VT/,96.3688,1.85933573936793,1.71129,14.3184,20171231,31.564468,6.231298,667.705417,-0.66279,45.466655,1.21,57.935854,1.21,,0.575068
HLX1ZD-S-US,COMMUNITY BANK SYSTEM INC,3244.98,3.52517323728615,1.9584,17.1093,20171231,531.865,150.12,10762.089,68.534,485.896,3.03,1635.315,3.07,,10.819
CGFC1Q-S-US,COMPUMED INC,3.79032,0.00907623630722,7.18563,20,20170930,2.306157,0.084947,0.835024,,0.046855,0.0027,0.431158,0.0027,1.182911,0.057172
JFV7R3-S-US,CA INC,18432.9,2.44398795702216,3.08116,39.0089,20170331,4036,766,12610,-208,2928,1.85,5689,1.85,893,47
CLYW1L-S-US,COMPUTER TASK GROUP INC,88.5625,-0.32409646879966,1.18698,84.2975,20171231,301.21,0.806,127.635,-3.861,4.435,0.05,78.624,0.05,244.727,2.509
HSFM5D-S-US,COMSTOCK RESOURCES INC,140.332,8.08523461041756,,,20171231,255.331,-111.405,930.419,10.266,1104.14,-7.61,-369.272,-7.61,184.327,180.481
JVCBYB-S-US,COMTECH TELECOMMUNICATIONS CORP,799.572,3.01285847221047,1.60626,27.2742,20170731,550.368,15.827,895.127,17.306,195.802,0.67,480.15,0.68,325.056,8.15
DNXYCS-S-US,CONAGRA BRANDS INC,14697.4,2.31089212255173,3.99738,18.9899,20170531,7826.9,638.5,10096.3,,2996.4,1.46,4077.8,1.48,5468.2,242.1
NZSZV0-S-US,CCUR HOLDINGS INC,46.8101,-0.32861312290563,0.819773,1.6612,20170630,27.647,-6.193,57.807,-0.015,0,3.07,43.469,-0.6694,12.452,0.912
W7YZDP-S-US,CONMED CORP,2251.13,3.83092028031731,3.49322,31.0388,20171231,796.392,55.487,1357.961,72.947,486.443,1.97,631.432,1.99,361.148,12.842
L7XBTD-S,CONNECTICUT LIGHT & POWER CO,,119.452611800262,,,20171231,2887.359,376.726,10630.246,1103.367,3128.635,,3703.327,,1878.369,824.383
MH2MGR-S-US,CONNECTICUT WATER SERVICE INC,759.982,3.13910023155805,2.62527,37.592,20171231,107.054,25.054,898.783,122.9,278.821,2.13,294.402,2.17,64.206,53.022
V3LWY1-S-US,CNO FINANCIAL GROUP INC,3716.98,2.71277994215923,0.80502,17.3516,20171231,4109.6,175.6,33110.3,-366.9,3972,1.02,4847.5,1.03,,0
CM07NW-S-US,CONSOLIDATED TOMOKA LAND CO,346.958,5.84190925459128,1.79223,6.89796,20171231,89.218334,41.719424,477.962828,42.293864,195.816364,7.48,184.178208,7.53,40.922979,94.627373
M1K290-S-US,CONSUMERS ENERGY CO,,20.1902497027348,,,20171231,6222,632,21632,1727,6187,,6488,,4694,1632
THGG33-S-US,CONTINENTAL MATERIALS CORP,27.5076,2.77620730270907,0.567853,,20171231,152.81,1.818,82.489,-1.616,3.5,1.08,54.322,1.08,127.269,5.781
P45KD7-S-US,COOPER COS INC,12782.3,13.9479472140762,4.00929,100.316,20171031,2139,372.9,4858.7,-21.5,1172.7,7.52,3175.8,7.63,819.2,127.2
NZNPMZ-S-US,COOPER TIRE & RUBBER CO,1407.93,5.9982197254421,1.23551,20.3285,20171231,2851.037,95.4,2607.735,-58.665,336.85,1.81,1185.756,1.83,2239.745,197.186
G8WDMZ-S-US,ITUS CORP,60.8815,-0.24585890299918,9.13864,,20171031,0.3625,-5.008991,8.812416,,0,-0.58,7.922923,-0.58,0.459963,0.030188
QWNLSC-S-US,CORNING INC,26600.9,3.39499885804584,2.29486,,20171231,10115,-497,27494,-813,5128,-0.66,15770,-0.66,6318,1804
QLMFFF-S-US,CORECIVIC INC,3011.02,2.72382406532596,2.09943,18.1429,20171231,1765.498,178.04,3280.573,-12.814,1474.329,1.5,1451.608,1.51,1396.666,59.773
KL113S-S-US,CORTLAND BANCORP INC /OH/,110.846,1.65857011915674,1.79292,15.9278,20171231,28.658,4.35,711.788,-2.917,53.833,0.99,61.63,0.99,,1.702
F049RP-S-US,CORVEL CORP,1071,3.35382015945932,6.2481,27.8571,20170331,518.686,29.479,250.659,6.686,0,1.51,138.646,1.52,413.894,31.041
X0MHD2-S-US,COSTCO WHOLESALE CORP,97369.5,11.3968559453827,8.01967,32.5557,20170831,129025,2679,36347,58,7039,6.08,11079,6.11,111882,2502
BCCF4R-S-CA,COTT CORP /CA/,2831.82,1.55253002036788,1.73764,841.667,20171231,2946.09356194898,-1.81721416342626,5128.449645,120.408495,2865.49665,-0.013,1109.737815,-0.013,1484.01496646088,164.717483813423
CZG8T2-S-CA,STREET CAPITAL GROUP INC,107.522,0.09211517056243,0.784509,30.2405,20171231,68.964,2.292,761.412,31.321,225.633,0.02,132.112,0.02,5.685,2.099
FGVTF3-S-US,COUSINS PROPERTIES INC,3947.42,0.57149041949641,1.42475,63.1048,20171231,466.185,83.216,4204.619,,1093.228,0.52,2825.111,0.2002,364.154,319.975
X415Z8-S-US,CRANE CO,5347.6,5.53071034956367,3.70901,28.8935,20171231,2786,171.8,3593.5,-59.3,743.5,2.84,1348.5,2.89,1757.5,49
HJG333-S-US,CRAWFORD & CO,396.81,1.97826967802892,2.39296,16.3759,20171231,1163.709,27.665,787.936,-23.513,225.672,0.45,193.739,0.4946,852.97,44.911
H6CQ9Y-S-US,CROSS TIMBERS ROYALTY TRUST,89.3718,,9.7989,13.3375,20171231,6.628934,6.05379,10.782124,,0,1.009,9.311334,1.009,,
LVXRVF-S-US,AMERICAS CAR MART INC,450.415,28.5456085851454,1.89037,12.9796,20170430,587.751,20.205,431.995,18.918,118.613,2.49,233.408,2.57,309.199,1.587
P8VM1C-S-US,CROWN CRAFTS INC,53.8745,0.57279046673287,1.37237,17.8333,20170331,65.978,5.572,47.184,-1.24,0,0.55,38.923,0.56,47.314,0.191
BSZK7X-S-US,BIOLIFE SOLUTIONS INC,282.01,0.0680941410129,25.2205,,20171231,11.021821,-2.515106,12.143203,,0,-0.21,10.092586,-0.21,4.275348,0.143767
FXJKLS-S-US,CSP INC /MA/,44.4622,0.72591113330005,2.38544,221.978,20170930,111.482,2.398,58.928,-1.434,3.11,0.63,21.001,0.64,85.992,0.358
PD9DQL-S-US,CSS INDUSTRIES INC,130.69,1.13662280701754,0.51513,,20170331,322.431,28.504,345.501,4.43,0.676,3.13,294.154,3.14,229.342,5.057
NFMH78-S-US,CSX CORP,61198.9,4.45383210042722,4.36854,10.2977,20171231,11408,5470,36619,6418,11809,5.99,14721,6.0044,7535,2040
Q0G8BX-S-US,CTS CORP,1163.01,2.00365702541784,3.19719,81.7442,20171231,423.481,14.448,539.696,-16.892,76.3,0.43,343.805,0.44,282.065,18.094
XKNB2F-S-US,CUBIC CORP,1816.17,1.38771163098167,2.67253,,20170930,1485.861,-11.209,1336.285,8.201,254.761,-0.41,689.631,-0.41,1155.139,36.932
D9KY0F-S-US,AVIS BUDGET GROUP INC,2886.32,30.7412102044081,6.32335,7.81897,20171231,8848,361,17843,663,12820,4.25,573,4.3285,6672,11735
BFS7VZ-S-US,CULLEN FROST BANKERS INC,7185.82,9.37835638730675,2.27022,18.125,20171231,1226.28,362.133,31747.88,,1382.56,5.51,3297.863,5.56,,34.089
DVPXQR-S-US,CULP INC,298.178,2.32626506024096,1.82514,14.5152,20170430,309.544,22.334,205.634,3.174,0,1.78,148.63,1.81,240.309,11.858
TG4SJY-S-US,CUMMINS INC,23126.5,12.7915449663525,3.16823,22.3712,20171231,20428,999,18075,85,2006,5.97,8164,5.9955,15350,587
